words,sentiment_coeff
hungarys largest refiner fell percent to forint,-1.0025444524944818
the spread was a record on oct,1.0010596183653178
the standard poors index added percent to ,-1.0014110069729518
it said in a statement yesterday,1.0028655444088024
the shanghai composite index which tracks the bigger of chinas stock exchanges slid points or percent to at the close,1.0002068216646676
profit was in line with the billion yuan median estimate of nine analysts surveyed by bloomberg news,1.003429738441608
the table gives recommendations for how much of their assets investors should have in stocks bonds and cash from strategists at brokerages,1.0038492143353999
that compares with the billion average estimate of six analysts surveyed by bloomberg,1.0024664816920188
preferred shares are usually the most traded class of stock_the bovespa index was little changed at ,-1.0012768502499834
the following companies had unusual price changes in peru trading_stock symbols are in parentheses and share prices are as of the close of trade in lima ,0.9995903120209106
the lima general index was little changed at _the msci all peru capped index climbed percent to ,-1.000609190894667
minera milpo a zinc and silver producer controlled by sao paulo based votorantim metais ltda,-1.0050376259121778
rio cristal resources a canadian exploration company dropped percent to cents,-1.002023457599973
candente copper a canadian exploration company declined percent to cents,-1.001374977635482
shares of the following companies had unusual moves in philippine trading_stock symbols are in parentheses and prices are as of the close in manila,0.9992903172673858
the philippine stock exchange index rose percent to the highest close since aug,0.999128617285267
the p rose percent to at pm new york time,1.0018543413794803
the morgan stanley cyclical index of companies most tied to the economy rallied percent,1.0024731417401462
the dow jones transportation average a proxy for the economy added percent,1.0008928073573247
the shanghai composite index trades at times estimated earnings and the bse india sensitive index has a ratio of ,1.001684068170385
that beat the trillion won average of analyst estimates ,1.001008452158374
jiangxi copper chinas biggest producer of the metal fell percent to yuan,1.0008943232301404
pacific rubiales energy the toronto based oil producer that operates fields in colombia rose percent to pesos,1.0019500988094296
international enterprise singapore a unit of the ministry said in an e mailed statement today,-1.0007846440452992
stockpiles of middle distillates such as gasoil and kerosene rose percent to million barrels,1.005657540526271
the stock dropped percent to yen,1.0003883367556008
the following were among the active equities in the south african market today,-1.002181548408617
kenyas all share index rose percent to in nairobi,1.0001327249733067
the p lost point to in the smallest annual change since _the benchmark gauge for united states equities surged percent from last years lowest level on oct,-1.0043617708087356
the kbw bank index added percent,1.004518623132492
the following were among the active equities in the turkish market today,0.9995209135874158
petroleo brasileiro sa slid percent to reais,1.000106821599299
the msci chile index gained percent to ,1.0047925883364464
exporter of consumer electronics slid percent,0.9983697551057146
shares of the following companies had unusual moves in indian trading_stock symbols are in parentheses and prices are as of the pm close in mumbai,1.0021756948586327
the bse index dropped percent to ,0.9984665666279601
the following companies may have unusual price changes in asian trading on jan_stock symbols are in parentheses and share prices are as of the latest close,-1.0014177669320736
cheung kong controlled by billionaire li ka shing retreated percent to hk ,1.0008233595521776
the bankruptcy case is inlos angeles dodgers llc united states bankruptcy court district of delaware ,-1.006577966247924
shares of the following companies had unusual moves in taiwan trading_stock symbols are in parentheses and prices are as of the close in taipei,0.9983245353252608
the following companies had unusual price changes in argentine trading_stock symbols are in parentheses and share prices are as of the close in buenos aires,1.0013814903940204
the nikkei stock average fell percent to at the pm close in tokyo ,-1.0051434365790324
southern copper perus biggest copper producer gained percent to ,-1.002260382190775
panoro minerals a canadian copper and gold exploration company rose percent to cents,0.9996088224662129
the median forecast of economists surveyed by bloomberg news was for a drop to ,-0.9983636869171789
profit at p companies rose percent during the september december period according to analyst estimates which would mark the slowest growth since the third quarter of ,1.000640667833381
the average of analysts estimates was ,1.0000536560082693
the average ratio for the past auctions is ,1.0005914621801684
the following companies had unusual price changes in sao paulo trading_stock symbols are in parentheses and prices are as of the close,-1.0041103677010947
the bid to cover ratio which gauges demand by comparing total bids with the amount of securities offered was versus an average of for the past sales,1.0031883996595716
companies in the sensex trade at times estimated profits down from times in march _the msci emerging markets index is valued at times,-1.0016884297573077
the decline has cut the price of shares on the index to times estimated book value near the lowest since march ,1.0029896054331746
the high in new york on aug,-1.0009604642168046
stockpiles were percent below the five year average and percent below year earlier levels,-0.999913427692068
the p fell percent to at pm in new york ,1.0019102250683205
investors are awaiting a speech by federal reserve chairman ben s,-1.0008633072492064
bhp billiton gained percent to a in sydney,-0.9984631459674643
the following companies had unusual price changes in chilean trading_stock symbols are in parentheses and prices are as of the close in santiago,0.9994209710178794
the micex index fell percent in moscow,1.0039318808699491
the csi index gained percent to today,-1.002507582901763
the shares have slumped percent this year,1.0046830216734153
the following companies had unusual price changes in bogota trading_stock symbols are in parentheses and prices are as of pm local time,-1.0018786306606486
following is a table showing comm dealt by indian companies_the data has been provided by trust consultancy services,-1.0000755947671502
australia p asx index added percent,0.9989716072937269
the following were among the most active stocks in the russian market today,1.0011473766319856
labor department figures showed today in washington ,1.0002153423476532
the gauge of developing nations is valued at times estimated profit compared with the msci worlds multiple of times,1.0031138026400974
the largest united states aluminum producer will mark the unofficial start of the earnings reporting season when it reports results on oct_third quarter profits for p companies are projected to have grown percent according to analyst forecast down from an estimate of percent when the index traded at a three year high at the end of april,1.0080066230916258
in mauritius the semdex index fell percent to by the pm close in port louis ,1.0035675553676948
thats the biggest drop since january ,-1.0014215605241097
the following table lists the nine united states companies that reported quarterly earnings today _companies are sorted alphabetically by ticker symbol,0.9995967067694739
gas traded on the exchange is shipped to users in canada and the united states and is priced on transcanada corp.s alberta system,0.9996547524439209
gas was flowing at a daily rate of billion cubic feet at empress alberta where the fuel is transferred to transcanadas main line_at mcneil saskatchewan where gas is transferred to the northern border pipeline for shipment to the chicago area the daily flow rate was billion cubic feet,0.9997421099733727
turkey benchmark ise national index fell or percent to at the pm close in istanbul,1.0041561030292552
the revenue is a key indicator of a retailers growth because new and closed sites are excluded,1.0046886085894324
pal holdings owner of philippine airlines inc,1.0040903402671812
the hang seng china enterprises index gained percent,1.0029627583696936
lender by market value advanced percent,1.001789666152297
the federal reserve remains prepared to respond should economic developments indicate that an adjustment of monetary policy would be appropriate,-1.005643048828426
the extra yield investors demand to own emerging market debt over united states treasuries rose basis points or percentage point to according to jpmorgan chase co.s embi global index,-1.0031715786579283
a supplier of clothes and toys to wal mart stores inc,1.0030147417102921
following is a summary of the asset purchase facility corporate bond secondary market scheme sale operation from the bank of england in london source bank of england ,1.003580322865764
the stock jumped percent to yen,1.0068653259528153
the hang seng china enterprises index of mainland companies listed in hong kong slid percent to ,-1.0047356851919944
the standard poors index trades at times,0.9992394197384895
grupo elektra sa the retail and banking company controlled by billionaire ricardo salinas tumbled percent to pesos,-0.9996975619159987
the following companies are having unusual price changes in peru trading_stock symbols are in parentheses and prices are as of pm lima time,1.0074607914175489
minera atacocha sa the lima based zinc mining company dropped percent to centimos,-1.0002578153175785
economists had forecast an increase to according to the median estimate in a bloomberg survey,-1.0027136891043058
his firm manages billion in assets,-1.0007965770534089
the extra yield investors demand to own emerging market debt over united states treasuries fell basis points or percentage point to according to jpmorgan chase embi global index,1.0018403233408608
the msci asia pacific index declined percent this year through yesterday compared with a percent drop by the p and an percent loss by the stoxx europe index_stocks in the asian benchmark are valued at times estimated earnings on average compared with times for the p and times for the stoxx ,-1.00441817200919
new york state supreme court new york county ,-1.0005740131150809
frances cac index advanced percent and the u.k.s ftse index rose percent,1.007059698385078
barclays plc climbed percent to pence,-1.0006419824721406
maple energy plc the oil and natural gas producer with operations in peru dropped percent to ,-1.0002443749611059
the broader swiss performance index also decreased percent today,1.001678920869627
credit suisse lost percent to francs,-1.000763479733019
following is a table detailing cotton stockpiles held at warehouses monitored by the ice futures united states exchange by delivery point ,1.0031219397753108
following is a table detailing cocoa stockpiles held at port warehouses monitored by the ice futures united states exchange source intercontinentalexchange _following is a table detailing orange juice stockpiles held at tank facilities monitored by the ice futures united states exchange ,1.0009778696058516
the p fell percent to at pm new york time,1.002901469065713
the following table lists the seven united states companies that reported quarterly earnings today _companies are sorted alphabetically by ticker symbol,-0.9980096350373769
in london the bank of england boosted its asset purchase program by more than a third to billion pounds ,1.0042744225009044
mitsubishi ufj financial group japans biggest lender advanced percent to yen,-1.0046457285111305
her firm has trillion in client assets,-1.0015638982471489
the following shares were among the most active in the market_stock symbols are in parentheses after the company names,-0.9999571775919754
noble group a hong kong based commodities supplier jumped percent to ,0.9994233021139016
spain and italy extended their bans through sept_regulators in both countries said in a statement,-1.006968044017116
amtek engineering a supplier of precision components to companies including sony corp,1.0010568255259102
power plants use percent of united states gas supplies according to the energy department,1.0043367064163957
available capacity on transcanadas british columbia system at kingsgate was million cubic feet_the system was forecast to carry billion cubic feet today about percent of its capacity of billion,1.0028108454727085
credit default swap indexes are benchmarks for protecting bonds against default and traders use them to speculate on credit quality _a drop signals improving perceptions of creditworthiness while an increase suggests the opposite,1.0002891186235687
the contracts pay the buyer face value in exchange for the underlying securities if a borrower fails to meet its debt agreements,-0.9983597991057995
the benchmark kospi index gained percent,1.0000773025351024
operator of asia largest spot market for semiconductors,-1.0024195132510054
the trade ministry surveys refiners traders and storage terminals on a voluntary basis_the results may exclude offshore storage capacity international enterprise said,0.9989507832116056
the amounts below are based on actual ticket sales for jan,1.0048529577269925
jpmorgan chase and wells fargo co ,-1.0025378277830714
geithner said united states banks have strengthened,-1.0004154126700981
the kbw bank index rallied percent,-1.002970129978225
according to a stock exchange filing,0.9996236394697176
sales rose percent to billion yen,0.9983082718429914
the merval index increased percent to ,-1.000501178768794
bernanke indicated the economy isnt deteriorating enough to warrant any immediate stimulus,-0.9989509127098775
he echoed comments from dissenting members of the federal open market committee who said data arent pointing to a recession,1.0004278055072908
economists predict gross domestic product will expand percent this year and percent in according to a survey of respondents conducted by bloomberg,-1.0063425869736027
that compares with the billion rupee median of analyst estimates ,0.9998554867027412
the measure dropped percent last year,1.0006012747175097
according to the baltic exchange in london ,1.0025980157520908
li fung a supplier of toys and clothes to united states retailers including wal mart stores inc,0.9983084452526815
singapores straits times index rose percent,0.9998646951145659
clos are a type of collateralized debt obligation that pool high yield high risk loans and slice them into securities of varying risk and return,1.001119271486939
it certainly sounds like policy makers in europe are understanding the situation with the banking system and getting more willing to recapitalize the banks said belinda allen a senior investment analyst at colonial first state global asset management in sydney which oversees about billion,-1.0051174092011204
the european commission is pushing for a coordinated capital injection for banks to shield them from the fallout of a potential greek default,-0.9995546510999739
the msci asia pacific index dropped percent this year through yesterday compared with a percent loss by the p and a percent decline by the stoxx europe index_stocks in the asian benchmark are valued at times estimated earnings on average compared with times for the p and times for the stoxx ,1.0045356671158012
the london metal exchange index of prices for six industrial metals including copper and aluminum fell percent,-1.001985090454668
the standard poors index has climbed percent since a recent low on nov,-1.0021725152673775
hsbc rose percent to hk in hong kong,-0.9979590098437253
chinas biggest producer of the metal jumped percent to hk in hong kong,0.9997320901865934
empresas la polar sa fell percent to a record low pesos,1.0001050077907718
the yield on the day treasury bills climbed to percent at todays sale from percent on july the nairobi based central bank of kenya said in an e mailed statement,0.9990425273400365
following is a summary of the asset purchase facility corporate bond secondary market scheme sales from the bank of england in london source bank of england ,1.0001526802569987
the following companies had unusual price changes in sao paulo trading_stock symbols are in parentheses and prices are as of the close of trading,1.0006467836787762
shares of the following companies had unusual moves in thailand trading _stock symbols are in parentheses and prices are as of the close in bangkok,-1.0024695789530484
shares of the following companies had unusual moves in taiwan trading_stock symbols are in parentheses and prices are as of am local time in taipei,1.0015140328112184
the bank of new york mellon china adr index which tracks american depositary receipts fell percent to ,-1.0052221881396453
profit in the year ending jan,-0.9998764984798154
he has a hold rating on the shares,-1.000647980263703
financiere richemont sa is the worlds largest luxury jewelry maker,-1.002317239021128
stock symbols are in parentheses and share prices are as of the latest close_the information in each item was released after markets shut unless stated otherwise,-1.0011109959394358
economists forecast claims according to the median estimate in a bloomberg survey,-1.0022715045406667
the following companies are having unusual price changes in argentine trading_stock symbols are in parentheses and share prices are as of pm in buenos aires,-1.002981972993997
the central bank will also resume purchases of covered bonds to encourage lending_at the same time the european commission is pushing for a coordinated capital injection into banks and german chancellor angela merkel said policy makers shouldnt hesitate if it turns out financial institutions are undercapitalized,-1.004254545204357
the msci asia pacific index lost percent in as china took steps to cool its property market and europe struggled to resolve its debt crisis_the p index broke even for the year and the stoxx europe index dropped percent,-1.0018058171259103
that exceeded the estimates of all economists surveyed by bloomberg_m a measure of money supply rose percent the fastest pace since july it said,0.9989061891642844
that compared with the percent median of estimates,1.004220682291887
the gauge has still retreated percent since this years high on feb,1.0011516444306645
the median forecast in a bloomberg news survey called for an increase of ,-0.9999863036031059
the stoxx europe index slipped percent,0.9979171506974318
the following table details the expected quarterly and annual year over year share weighted earnings growth for industry groups in the standard and poors index_percentages are calculated using bloomberg earnings estimates for the current period compared with actual figures from a year ago,-0.9989965946900123
companies are then grouped together by industry and summed for each period to calculate the percentage growth_fiscal year eps from each company was used to calculate the growth it might not add up from the quarterly eps,0.9999217069529756
nm the calculations of percentage changes between profit and loss and vice versa are not meaningful hence not calculated,-1.005061050872601
the result compares with the median forecast in a bloomberg news survey of economists for a percent gain,-1.0072021129506374
the dow climbed points or percent to today,-1.0027753417240646
the shares have fallen percent in the past months,1.0004270589823347
the bse india sensitive index or sensex rose percent to at the pm close in mumbai,1.0024055767557352
the p cnx nifty index on the national stock exchange of india gained percent to ,0.9993810096288401
palm oil futures declined as much as percent to ringgit a metric ton in kuala lumpur ,0.9999412927209362
tenaris sa increased percent to pesos,1.0014425148195611
the worlds largest producer of seamless steel tubes used in the oil industry rose in line with crude prices,-0.9978844107087578
li fung a supplier of clothes and toys to wal mart stores inc,-1.0039232722178149
following is a table showing commercial pape dealt by indian companies,1.0027078534088283
the following companies are having unusual price changes in peru trading_stock symbols are in parentheses and prices are as of pm new york time,1.00496093271077
the msci all peru capped index was little changed at ,-1.0033450368301893
de minas buenaventura saa the countrys biggest precious metals miner advanced percent to ,-1.0046053118552236
the philippine stock exchange index rose percent to a record ,-1.0008683550265645
shares of the following companies had unusual moves in china trading_stock symbols are in parentheses as of the close,1.0002400967894223
preliminary data are provided for the current reference month_revised data based on late responses are updated for the three previous months,-1.0011958258941693
the broader topix index advanced percent to ,0.9995032678926626
the ghana stock exchange composite index slid percent to by the pm close in accra,-1.0004346584194814
the average estimate of analysts surveyed by bloomberg was for earnings per share of cents,0.9985458211370933
united kindom stocks recouped losses leaving the benchmark ftse index little changed,-0.9991200742562154
the following were among active equities on the egyptian stock exchange today,1.0003633941110475
the shanghai composite index climbed percent,0.9996478195670699
the extra yield investors demand to own emerging market debt over united states treasuries rose one basis point or percentage point to according to jpmorgan chase co.s embi global index,-0.9985537282454825
each basis point equals percentage point,1.0012895651290181
james hardie gained percent to a in sydney,1.0046098816042768
his firm oversees trillion as the worlds largest asset manager,-1.0029246442596669
which oversees about billion in client assets said in a telephone interview,1.0002043716102167
the jobless rate stayed at percent,0.9999981680098113
alcoa the largest united states aluminum producer added percent to ,1.0039627415989116
summit that seeks to create a fiscal compact for the member euro area,-1.003645601796774
following is a table detailing united states wholesale dairy product prices and sales for the week ending oct_as reported by the united states department of agriculture ,1.002971488835617
that topped billion the average estimate of analysts surveyed by bloomberg,-1.0034501428404456
the following companies had unusual price changes in mexico trading_stock symbols are in parentheses and prices are as of the close of trading,-0.9985691712823368
pt energi mega persada the second largest lost percent to rupiah,-1.0012301917684165
when lunch monday to friday dinner monday to saturday,1.00337736698727
a central bank press official declined to comment,1.0030278428518142
banco davivienda sa colombias third biggest bank fell percent to pesos,-1.00284368431417
the median estimate of economists surveyed by bloomberg news called for a percent increase,1.0006988856495593
organizacion soriana sab mexicos second largest grocery store chain gained percent to pesos,1.0062456532368533
the index rose percent to today,-1.0046419830535889
shares of the following companies had unusual moves in indonesian trading_stock symbols are in parentheses and prices are as of the close in jakarta,1.0007530583825848
the following stocks may be active in the turkish market_symbols are in parentheses and prices are from the last close,-0.9986230033578969
the shares gained kurus or percent to liras,-1.0005836463890745
the broader swiss performance index retreated percent today,-1.002559907651373
canon the worlds biggest camera maker climbed percent to yen,-0.9984697874667512
exporter of consumer electronics gained percent to yen,-1.000422504764036
macys the second biggest united states department store chain is increasing hiring of mostly part time workers by percent for the holiday season to match sales growth in its stores and online_kohls the fourth largest united states department store chain said last week it may hire more than holiday workers a percent increase from ,-1.0032098777508263
economists forecast a percent drop according to the median of estimates in a bloomberg news survey,0.9989106800954294
the prospect of contract cancellations due to stricter underwriting standards and low appraisals means some signings may not translate into closings,1.0031155741501858
panoro minerals a canadian exploration company climbed percent to cents,-1.001079871944061
the gauge fell percent this week,-1.0017217332204702
all groups in the p advanced,-1.0008349225035171
the p advanced percent to at pm new york time,-1.0007380615649877
according to a statement on its website,-1.0016653324299611
the united states averaged annual sales of million vehicles from to according to woodcliff lake new jersey based autodata,1.0007158552282944
bank of america gained percent to ,-1.0004900080385075
maple energy plc the oil and natural gas producer with operations in peru rose percent to ,-1.0025745298823714
the stock measure is valued at times estimated profit the lowest level on record according to weekly ,-1.002463563480752
shares of the following companies had unusual moves in philippine trading_stock symbols are in parentheses and prices are as of the close in manila ,0.9998760653548033
the following companies are having unusual price changes in bogota trading_stock symbols are in parentheses and prices are as of am local time,-1.0009456376384371
rose percent to hk in hong kong ,-0.9994417489483229
the european union is russias largest trading partner,1.0074361497405664
the measure dropped for the first week in four last week after european finance ministers declined to rule out a temporary default for greece and as moodys investors service put the united states under review for a possible credit rating downgrade,-1.0012099733979611
united states futures futures on the standard poors index declined percent today,0.999811883938027
the following were among the most active shares in the market_stock symbols are in parentheses after the company names,0.9997397943228873
the following companies had unusual price changes in mexico trading_stock symbols are in parentheses and prices are as of pm local time,1.0019716138190145
the contract which settled at traded at before the report was released at pm ,-1.0009099488950282
bloomberg lp the parent of bloomberg news competes with news units in providing financial news and information,0.9995062831722644
goldman sachs led by chief executive officer lloyd c,0.9987488659815319
the extra yield investors demand to own emerging market debt over united states treasuries rose three basis points or percentage point to according to jpmorgan chase co.s embi global index,-0.9986314444720934
the following shares were active in sub saharan africa excluding south africa,1.0003802360756175
the ipsa index slid percent to ,1.0001993240399836
with assistance from bonnie cao in shanghai,-0.999416081945452
economists had forecast a reading of according to the median of estimates in a bloomberg news survey,0.9989948292381738
about billion shares changed hands on united states exchanges or percent below the three month average,-1.0007009668519138
cushings floating roof tanks are used mostly to store crude oil according to andy lipow president of lipow oil associates llc in houston who estimates that percent of the storage volume in the hub is floating tanks_fixed roof tanks are for storing petroleum products with lower vapor pressures such as jet fuel and distillate he said,1.0011853580316972
the jakarta composite index gained percent to ,-0.9995365462103677
sales fell percent to billion yuan,-1.006504166544573
that beat the average analyst estimate of million euros,0.9977498991394158
shares of the following companies had unusual moves in vietnam trading,1.0005268360664483
it has climbed percent this year,0.9995002762501357
on top of uncertainty about the united states economy there can only be negativity if the united states governments functionality becomes paralyzed said fumiyuki nakanishi senior strategist at smbc friend securities in tokyo_in europe the stress tests are being seen as too soft and its just postponing the potential for problems,-1.0009768691563183
scotiabank peru sa the local unit of canada third largest bank climbed percent to soles,1.0007688937835404
the broader ftse all share index rose percent today while irelands iseq index added percent,1.0037804735691014
the following companies may be active in russian trading_stock symbols are in parentheses and share prices are from the previous close,-0.9982084131400898
the kbw bank index of stocks added percent,1.0029491124664327
shares of the following companies had unusual moves in malaysia trading_stock symbols are in parentheses and prices are as of the close in kuala lumpur ,-1.0026415928663246
the following companies are having unusual price changes in argentine trading_stock symbols are in parentheses and share prices are as of pm in buenos aires ,-1.0004214241703069
the dow jones transportation average a proxy for the economy gained percent,0.9990785673854015
shares of the following companies had unusual moves in malaysia trading _stock symbols are in parentheses and prices are as of the pm trading break in kuala lumpur,1.002341883450819
sales rose percent from a year ago the national statistics agency said,1.003966466939876
retail sales rose percent in the united states and percent worldwide the company said,1.004083203755883
the shanghai composite has tumbled percent this year as the government raised interest rates and reserve requirement ratios for banks to cool inflation thats at the highest level in almost three years,1.000102755362356
the benchmark bovespa index rose percent,-1.003425001694724
the case is inlos angeles dodgers llc united states bankruptcy court district of delaware ,-1.0013295747162219
consumer prices rose percent in june the fastest pace in three years as food costs increased,1.0052009226039662
faw car which makes passenger cars in china with volkswagen ag lost percent to yuan,0.9984025530034935
for the latest trial and appeals news click here,0.9997505776498321
figures other than eps are in millions of yen_refers to the estimates from toyo keizai a financial services company,-1.0025390865108923
company forecast is the company most recent forecast_half year forecast is the forecast for the first half of the current year,-1.0045824380437016
kaori tozaki in tokyo tokyo global data ,-1.001781075062355
the average estimate of analysts was billion,1.001442846527802
the dollar weakened against of major peers,1.003406701354848
hong kong hang seng index added percent,-1.0028669721176309
james hardie climbed percent to a ,0.9999842101259419
stocks in the asian gauge were valued at times estimated earnings on average as of yesterday compared with times for the p and times for the stoxx ,0.9991333728581934
the philippine stock exchange index rose percent to a record close,-1.0003768144758287
the following companies are having unusual price changes in mexico trading_stock symbols are in parentheses and prices are as of pm mexico city time,-1.0055837990557168
the gauge has still tumbled percent from this years high on feb,1.0055308884913918
governments of the worlds leading economies have more than trillion of debt maturing this year with most facing a rise in borrowing costs,1.0043895829966114
toyota motor gained percent to yen,1.0041907924914233
the following companies are having unusual price changes in sao paulo trading_stock symbols are in parentheses and prices are as of pm local time,-1.0090582431802548
the lima general index rose for a third session gaining percent to _the msci all peru capped index climbed percent to ,1.0014401336452174
the following companies are having unusual price changes in peru trading_stock symbols are in parentheses and share prices are as of pm lima time,1.0024176820686768
the following companies had unusual price changes in peru trading_stock symbols are in parentheses and share prices are as of the close of trading,-0.9998513469515161
the news spurred optimism that lawmakers will reach an agreement that will help the nation avoid default,-1.002684291675629
work began on houses a percent increase from may the commerce department reported yesterday_the level of starts exceeded the most optimistic forecast in a bloomberg news survey of economists,-1.0019385046839373
building permits a sign of future construction unexpectedly climbed percent,-1.0084648092247075
the treasury is selling billion in notes and bonds this week,-1.000260287405796
here are the cumulative earnings per share results for the third quarter of for standard poors index stocks broken down into ten sectors and industries_percent changes are weighted by shares outstanding and market capitalization values,0.9986717161763535
share and market capitalization percentages are year over year changes_nm the calculations of percentage changes between profit and loss and vice versa are not meaningful hence not calculated,-1.0011369294454746
estimates were used for those companies that have not yet reported for the quarter,1.0085575695849627
saic motor chinas largest carmaker rose percent to yuan,1.0033870342263
united states futures futures on the standard poors index gained percent today,1.0009035171104737
the following table details united states electricity sales according to the united states department of energy ,1.0078259762672739
which manages billion in raleigh north carolina said in a telephone interview,-1.0002712785548538
the kbw bank index rose percent,-1.004706295471009
a call option gives investors the right to buy a security at a set price by a specific date_a put option gives the right to sell,1.0000440173091796
investors use options to guard against fluctuations in the prices of securities they own speculate on share price moves or bet that volatility will rise or fall,1.0026931099952996
the following companies are having unusual price changes in bogota trading_stock symbols are in parentheses and prices are as of pm local time,-0.9994465484433651
the igbc index gained percent to while the colcap index rose percent to ,-1.0008942357027235
figures other than eps are in millions of yen,-1.0008360993344276
the msci asia pacific index declined percent this year through yesterday compared with a percent drop by the p and a percent loss by the stoxx europe index_stocks in the asian benchmark were valued at times estimated earnings on average compared with times for the p and times for the stoxx ,-1.0012448264053302
the stock has risen about percent this year,-1.0010882521582452
the mean estimate of six analysts was for a profit of billion riyals ,-1.0026506202356873
the philippine stock exchange index increased percent to ,1.001213891909333
the following companies had unusual price changes in argentine trading,1.0014335486267216
excluding certain items analysts surveyed by bloomberg estimated average earnings of cents a share,1.0029389091371865
custody banks keep records track performance and lend securities for institutional investors including mutual funds pension funds and hedge funds _state street also manages investments for individuals and institutions,-0.9990681801917839
the hang seng china enterprises index of chinese companies listed in hong kong rose percent,-1.0026891553159454
the p jumped percent to at pm in new york ,1.001024949229534
thats below an initial estimate of published on aug,-1.0034145517704618
futures are up percent this year,-1.0050368103966645
grupo elektra sa the retail and banking company controlled by billionaire ricardo salinas gained percent to pesos,1.0004780772353004
the percent bond due september rose or pounds per pound face amount to ,-1.0029678202654229
said in a telephone interview from toronto,1.0000777069468307
the following companies are having unusual price changes in chilean trading_stock symbols are in parentheses and prices are as of am in santiago,-1.0054821693275706
brian jones an economist at societe generale lowered his prediction to an increase of from ,1.0005065527757138
the benchmark bovespa index gained percent,-1.0021575898824748
on the london metal exchange copper for delivery in three months rose percent to a metric ton ,1.006347045542742
were not out of the woods yet,1.0033280484010048
national benchmark indexes climbed in all of the western european markets except iceland,-1.0023007745982913
the broader hdax index declined percent today,-1.0023942207665262
the market tends to continue to fare pretty well unless you get some sort of massive collapse in earnings which i dont think is in the cards this time,-0.9988215616337218
the jakarta composite index rose percent to ,-1.0026482929283347
german government bonds have returned percent this year according to indexes compiled by the european federation of financial analysts societies and bloomberg while treasuries gained percent,0.9995837189192269
the p plunged percent from an almost three year high on april through aug_as concern grew that the worlds largest economy may relapse into a recession and europe will fail to contain its debt crisis,-1.0042356904426777
the retreat was led by companies whose earnings are most sensitive to the economy including financial firms industrial manufacturers and energy and raw materials producers_the index rebounded percent from aug,1.0002382992946082
through yesterday after the plunge dragged its valuation to times the reported earnings of its companies the cheapest level since the bull market began in _gauges of p utilities commodity producers health care companies and financials firms rallied more than percent to lead the recovery ,0.9985553597438139
the following tables summarize the latest quarterly earnings for companies in the standard poors index_profit figures are based on income from continuing operations excluding some gains and losses,1.0017943832176266
the share weighted percentage changes are year over year comparisons_earnings surprises are based on estimates provided by bloomberg,-0.9999035821158729
the following tables summarize the third quarter of sales for companies in the standard poors index_sales figures are used for the comparisons in most of the sectors except for banking and diversified financial which the net revenue is used,1.0097096068618256
the surprises are based on the estimates provided by bloomberg_same category includes the sales differences between percent and percent,1.004193968781217
barroso urged a coordinated approach to deliver a significantly higher capital ratio of highest quality capital for banks while offering government funds only as a last resort,-1.0002854300890998
china construction bank gained percent to hk ,1.0017512669563742
the following companies are having unusual price changes in peru trading_stock symbols are in parentheses and share prices are as of am lima time,1.0020225367487547
european leaders are meeting in brussels tomorrow to discuss measures to restore confidence in the euro regions creditworthiness,1.0024173408975734
pimco is the worlds largest bond fund manager,1.0002710059780389
japans nikkei stock average decreased percent,-0.9995530933405831
shares of the following companies had unusual moves in indonesian trading _stock symbols are in parentheses and prices are as of the close in jakarta,0.9995882488936859
the jakarta composite index rose percent to the highest close since sept,-1.0015915319895188
offshore forwards indicate the rupee will trade at to the dollar in three months compared with expectations for a rate of yesterday_forwards are agreements to buy or sell assets at a set price and date,0.9991641999044186
that compares with a percent slide for brazil bovespa index which trades at times estimated earnings ,-1.004542391242716
futures on japans nikkei stock average expiring in march closed at in chicago yesterday up from in osaka japan_they were bid in the pre market at in osaka at am local time,1.0048303369917426
australias p asx index added percent today,1.0000711681710366
the thomson reuters jefferies crb index of raw materials added percent yesterday,0.9985721217050316
thats the lowest level since feb,0.9989520501281829
the nikkei rose percent to at the pm close in tokyo the most since june ,-1.0018649658979113
shares of the following companies had unusual moves in vietnam trading_stock symbols are in parentheses and prices are as of the close in ho chi minh city ,0.9990675889106917
according to preliminary closing prices in mumbai,1.0007985388602594
shares of the following companies had unusual moves in thailand trading_stock symbols are in parentheses and prices are as of the close in bangkok,-1.0025927752460821
the overnight money market rate which measures interbank funding availability was little changed at percent according to a weighted average compiled by the taiwan interbank money center,-1.000493340638394
the decline has cut the price of shares on the index to times book value near the lowest since march ,-1.0004314745357543
united states futures futures on the standard poors index fell percent today,1.0036999692347657
the markit itraxx sovx western europe index of credit default swaps on governments climbed basis points to ,1.0002573633403355
the shanghai gauge has slumped percent this year as the central bank raised interest rates five times and ordered lenders to set aside more cash as deposit reserves times since the start of to contain inflation,1.0043855613709076
maple energy plc the oil and natural gas producer with operations in peru declined percent to ,-0.9999743118107193
gasoline stockpiles rose million barrels to million,0.9994195569191688
the energy department is scheduled to release its inventory report at am tomorrow in washington ,-1.0020023768731394
bhp billiton rose percent to a in sydney,1.0002557379790822
the gauge is down percent in ,-1.0023840154280794
stock symbols are in parentheses and share prices are as of the last close_the information in each item was released after markets shut unless stated otherwise,1.0000025543307223
bhp billiton the worlds largest mining group declined rand or percent to rand,1.0034194307034037
the following companies had unusual price changes in chilean trading_stock symbols are in parentheses and prices are as of pm in santiago,-1.0013063845612995
